,location,date,total_vaccinations_no_boosters,total_vaccinations_no_boosters_per_hundred,total_boosters,total_boosters_per_hundred
8016,Cook Islands,2021-11-08,24326.0,138.44,0.0,0.0
8017,Cook Islands,2021-12-20,25339.0,144.2,0.0,0.0
8018,Cook Islands,2022-01-04,25548.0,145.39,0.0,0.0
8019,Cook Islands,2022-01-18,25601.0,145.69,0.0,0.0
8020,Costa Rica,2020-12-24,55.0,0.0,0.0,0.0
8021,Costa Rica,2021-01-03,2455.0,0.05,0.0,0.0
8022,Costa Rica,2021-01-08,9751.0,0.19,0.0,0.0
8023,Costa Rica,2021-01-15,24859.0,0.48,0.0,0.0
8024,Costa Rica,2021-01-18,29389.0,0.57,0.0,0.0
8025,Costa Rica,2021-01-25,48128.0,0.94,0.0,0.0
8026,Costa Rica,2021-02-01,57701.0,1.12,0.0,0.0
8027,Costa Rica,2021-02-08,75113.0,1.46,0.0,0.0
8028,Costa Rica,2021-02-15,96948.0,1.89,0.0,0.0
8029,Costa Rica,2021-02-22,101183.0,1.97,0.0,0.0
8030,Costa Rica,2021-03-01,149812.0,2.92,0.0,0.0
8031,Costa Rica,2021-03-05,193273.0,3.76,0.0,0.0
8032,Costa Rica,2021-03-08,204586.0,3.98,0.0,0.0
8033,Costa Rica,2021-03-12,241724.0,4.7,0.0,0.0
8034,Costa Rica,2021-03-15,248082.0,4.83,0.0,0.0
8035,Costa Rica,2021-03-22,312425.0,6.08,0.0,0.0
8036,Costa Rica,2021-03-24,348037.0,6.77,0.0,0.0
8037,Costa Rica,2021-03-29,384355.0,7.48,0.0,0.0
8038,Costa Rica,2021-04-06,504930.0,9.83,0.0,0.0
8039,Costa Rica,2021-04-12,586799.0,11.42,0.0,0.0
8040,Costa Rica,2021-04-19,698327.0,13.59,0.0,0.0
8041,Costa Rica,2021-04-26,818884.0,15.93,0.0,0.0
8042,Costa Rica,2021-05-03,950252.0,18.49,0.0,0.0
8043,Costa Rica,2021-05-10,1093931.0,21.29,0.0,0.0
8044,Costa Rica,2021-05-17,1251900.0,24.36,0.0,0.0
8045,Costa Rica,2021-05-24,1457802.0,28.37,0.0,0.0
8046,Costa Rica,2021-06-01,1658685.0,32.28,0.0,0.0
8047,Costa Rica,2021-06-07,1906177.0,37.09,0.0,0.0
8048,Costa Rica,2021-06-14,2150520.0,41.85,0.0,0.0
8049,Costa Rica,2021-06-22,2331030.0,45.36,0.0,0.0
8050,Costa Rica,2021-06-28,2440385.0,47.49,0.0,0.0
8051,Costa Rica,2021-07-05,2521795.0,49.07,0.0,0.0
8052,Costa Rica,2021-07-13,2606791.0,50.73,0.0,0.0
8053,Costa Rica,2021-07-19,2812795.0,54.73,0.0,0.0
8054,Costa Rica,2021-07-26,3424278.0,66.63,0.0,0.0
8055,Costa Rica,2021-08-09,3643509.0,70.9,0.0,0.0
8056,Costa Rica,2021-08-16,3848155.0,74.88,0.0,0.0
8057,Costa Rica,2021-08-23,4033022.0,78.48,0.0,0.0
8058,Costa Rica,2021-08-30,4278505.0,83.25,0.0,0.0
8059,Costa Rica,2021-09-08,4580610.0,89.13,0.0,0.0
8060,Costa Rica,2021-09-13,4872085.0,94.81,0.0,0.0
8061,Costa Rica,2021-09-20,5278407.0,102.71,0.0,0.0
8062,Costa Rica,2021-09-27,5596495.0,108.9,0.0,0.0
8063,Costa Rica,2021-10-04,5760293.0,112.09,0.0,0.0
8064,Costa Rica,2021-10-11,5921089.0,115.22,0.0,0.0
8065,Costa Rica,2021-10-18,6124445.0,119.17,0.0,0.0
8066,Costa Rica,2021-11-01,6549547.0,127.44000000000001,17762.0,0.35
8067,Costa Rica,2021-11-08,6713121.0,130.63,23857.0,0.46
8068,Costa Rica,2021-11-15,6852285.0,133.34,25792.0,0.5
8069,Costa Rica,2021-11-22,7004432.0,136.29999999999998,29847.0,0.58
8070,Costa Rica,2021-11-29,7102571.0,138.21,35412.0,0.69
8071,Costa Rica,2021-12-06,7182960.0,139.77,39060.0,0.76
8072,Costa Rica,2021-12-13,7286668.0,141.79,62297.0,1.21
8073,Costa Rica,2021-12-21,7379112.0,143.59,200934.0,3.91
8074,Costa Rica,2021-12-27,7450108.0,144.97,306240.0,5.96
8075,Costa Rica,2022-01-03,7499787.0,145.93,380112.0,7.4
8076,Costa Rica,2022-01-10,7556121.0,147.03,460357.0,8.96
8077,Costa Rica,2022-01-17,7626394.0,148.4,518788.0,10.1
8078,Costa Rica,2022-01-25,7682932.0,149.5,551370.0,10.73
8079,Costa Rica,2022-01-31,7736285.0,150.54,579075.0,11.27
8080,Cote d'Ivoire,2021-03-01,0.0,0.0,0.0,0.0
8081,Cote d'Ivoire,2021-03-06,2058.0,0.01,0.0,0.0
8082,Cote d'Ivoire,2021-03-08,2924.0,0.01,0.0,0.0
8083,Cote d'Ivoire,2021-03-09,4363.0,0.02,0.0,0.0
8084,Cote d'Ivoire,2021-03-10,8802.0,0.03,0.0,0.0
8085,Cote d'Ivoire,2021-03-14,14937.0,0.06,0.0,0.0
8086,Cote d'Ivoire,2021-03-15,15181.0,0.06,0.0,0.0
8087,Cote d'Ivoire,2021-03-16,17448.0,0.06,0.0,0.0
8088,Cote d'Ivoire,2021-03-17,19113.0,0.07,0.0,0.0
8089,Cote d'Ivoire,2021-03-18,20766.0,0.08,0.0,0.0
8090,Cote d'Ivoire,2021-03-19,22443.0,0.08,0.0,0.0
8091,Cote d'Ivoire,2021-03-20,24171.0,0.09,0.0,0.0
8092,Cote d'Ivoire,2021-03-21,24639.0,0.09,0.0,0.0
8093,Cote d'Ivoire,2021-03-22,24728.0,0.09,0.0,0.0
8094,Cote d'Ivoire,2021-03-23,26079.0,0.1,0.0,0.0
8095,Cote d'Ivoire,2021-03-24,27886.0,0.1,0.0,0.0
8096,Cote d'Ivoire,2021-03-25,29535.0,0.11,0.0,0.0
8097,Cote d'Ivoire,2021-03-26,31104.0,0.11,0.0,0.0
8098,Cote d'Ivoire,2021-03-27,33395.0,0.12,0.0,0.0
8099,Cote d'Ivoire,2021-03-29,34388.0,0.13,0.0,0.0
8100,Cote d'Ivoire,2021-03-30,37367.0,0.14,0.0,0.0
8101,Cote d'Ivoire,2021-03-31,40153.0,0.15,0.0,0.0
8102,Cote d'Ivoire,2021-04-01,42725.0,0.16,0.0,0.0
8103,Cote d'Ivoire,2021-04-02,45247.0,0.17,0.0,0.0
8104,Cote d'Ivoire,2021-04-03,47968.0,0.18,0.0,0.0
8105,Cote d'Ivoire,2021-04-04,49642.0,0.18,0.0,0.0
8106,Cote d'Ivoire,2021-04-06,49948.0,0.18,0.0,0.0
8107,Cote d'Ivoire,2021-04-08,53071.0,0.2,0.0,0.0
8108,Cote d'Ivoire,2021-04-09,60823.0,0.22,0.0,0.0
8109,Cote d'Ivoire,2021-04-10,66496.0,0.25,0.0,0.0
8110,Cote d'Ivoire,2021-04-11,68843.0,0.25,0.0,0.0
8111,Cote d'Ivoire,2021-04-14,83425.0,0.31,0.0,0.0
8112,Cote d'Ivoire,2021-04-15,87267.0,0.32,0.0,0.0
8113,Cote d'Ivoire,2021-04-16,91901.0,0.34,0.0,0.0
8114,Cote d'Ivoire,2021-04-17,93540.0,0.35,0.0,0.0
8115,Cote d'Ivoire,2021-04-18,94818.0,0.35,0.0,0.0
8116,Cote d'Ivoire,2021-04-21,105110.0,0.39,0.0,0.0
8117,Cote d'Ivoire,2021-04-22,109077.0,0.4,0.0,0.0
8118,Cote d'Ivoire,2021-04-23,113224.0,0.42,0.0,0.0
8119,Cote d'Ivoire,2021-04-24,117227.0,0.43,0.0,0.0
8120,Cote d'Ivoire,2021-04-25,118875.0,0.44,0.0,0.0
8121,Cote d'Ivoire,2021-04-26,119663.0,0.44,0.0,0.0
8122,Cote d'Ivoire,2021-04-27,125958.0,0.47,0.0,0.0
8123,Cote d'Ivoire,2021-04-28,132434.0,0.49,0.0,0.0
8124,Cote d'Ivoire,2021-04-29,140270.0,0.52,0.0,0.0
8125,Cote d'Ivoire,2021-04-30,149037.0,0.55,0.0,0.0
8126,Cote d'Ivoire,2021-05-01,158981.0,0.59,0.0,0.0
8127,Cote d'Ivoire,2021-05-02,163176.0,0.6,0.0,0.0
8128,Cote d'Ivoire,2021-05-03,168419.0,0.62,0.0,0.0
8129,Cote d'Ivoire,2021-05-04,183301.0,0.68,0.0,0.0
8130,Cote d'Ivoire,2021-05-05,197492.0,0.73,0.0,0.0
8131,Cote d'Ivoire,2021-05-06,215010.0,0.79,0.0,0.0
8132,Cote d'Ivoire,2021-05-07,235747.0,0.87,0.0,0.0
8133,Cote d'Ivoire,2021-05-08,252317.0,0.93,0.0,0.0
8134,Cote d'Ivoire,2021-05-09,262639.0,0.97,0.0,0.0
8135,Cote d'Ivoire,2021-05-10,267032.0,0.99,0.0,0.0
8136,Cote d'Ivoire,2021-05-11,280799.0,1.04,0.0,0.0
8137,Cote d'Ivoire,2021-05-12,292537.0,1.08,0.0,0.0
8138,Cote d'Ivoire,2021-05-13,295309.0,1.09,0.0,0.0
8139,Cote d'Ivoire,2021-05-14,301497.0,1.11,0.0,0.0
8140,Cote d'Ivoire,2021-05-15,321020.0,1.19,0.0,0.0
8141,Cote d'Ivoire,2021-05-16,333793.0,1.23,0.0,0.0
8142,Cote d'Ivoire,2021-05-17,340049.0,1.26,0.0,0.0
8143,Cote d'Ivoire,2021-05-18,366285.0,1.35,0.0,0.0
8144,Cote d'Ivoire,2021-05-19,391085.0,1.45,0.0,0.0
8145,Cote d'Ivoire,2021-05-20,418455.0,1.55,0.0,0.0
8146,Cote d'Ivoire,2021-05-21,447449.0,1.65,0.0,0.0
8147,Cote d'Ivoire,2021-05-22,473098.0,1.75,0.0,0.0
8148,Cote d'Ivoire,2021-05-23,486231.0,1.8,0.0,0.0
8149,Cote d'Ivoire,2021-05-24,491146.0,1.82,0.0,0.0
8150,Cote d'Ivoire,2021-05-25,496319.0,1.83,0.0,0.0
8151,Cote d'Ivoire,2021-05-27,528084.0,1.95,0.0,0.0
8152,Cote d'Ivoire,2021-05-28,535748.0,1.98,0.0,0.0
8153,Cote d'Ivoire,2021-05-29,540245.0,2.0,0.0,0.0
8154,Cote d'Ivoire,2021-05-31,541449.0,2.0,0.0,0.0
8155,Cote d'Ivoire,2021-06-01,543663.0,2.01,0.0,0.0
8156,Cote d'Ivoire,2021-06-02,555472.0,2.05,0.0,0.0
8157,Cote d'Ivoire,2021-06-03,567488.0,2.1,0.0,0.0
8158,Cote d'Ivoire,2021-06-05,593683.0,2.19,0.0,0.0
8159,Cote d'Ivoire,2021-06-06,602540.0,2.23,0.0,0.0
8160,Cote d'Ivoire,2021-06-07,606907.0,2.24,0.0,0.0
8161,Cote d'Ivoire,2021-06-08,625780.0,2.31,0.0,0.0
8162,Cote d'Ivoire,2021-06-09,644253.0,2.38,0.0,0.0
8163,Cote d'Ivoire,2021-06-10,662848.0,2.45,0.0,0.0
8164,Cote d'Ivoire,2021-06-11,675294.0,2.5,0.0,0.0
8165,Cote d'Ivoire,2021-06-12,686626.0,2.54,0.0,0.0
8166,Cote d'Ivoire,2021-06-13,692523.0,2.56,0.0,0.0
8167,Cote d'Ivoire,2021-06-14,694950.0,2.57,0.0,0.0
8168,Cote d'Ivoire,2021-06-15,705051.0,2.61,0.0,0.0
8169,Cote d'Ivoire,2021-06-16,712777.0,2.63,0.0,0.0
8170,Cote d'Ivoire,2021-06-17,718197.0,2.65,0.0,0.0
8171,Cote d'Ivoire,2021-06-18,722073.0,2.67,0.0,0.0
8172,Cote d'Ivoire,2021-06-19,724592.0,2.68,0.0,0.0
8173,Cote d'Ivoire,2021-06-20,725916.0,2.68,0.0,0.0
8174,Cote d'Ivoire,2021-06-21,733375.0,2.71,0.0,0.0
8175,Cote d'Ivoire,2021-06-22,735677.0,2.72,0.0,0.0
8176,Cote d'Ivoire,2021-06-23,737314.0,2.73,0.0,0.0
8177,Cote d'Ivoire,2021-06-24,738763.0,2.73,0.0,0.0
8178,Cote d'Ivoire,2021-06-25,740391.0,2.74,0.0,0.0
8179,Cote d'Ivoire,2021-06-28,745327.0,2.75,0.0,0.0
8180,Cote d'Ivoire,2021-06-29,749368.0,2.77,0.0,0.0
8181,Cote d'Ivoire,2021-06-30,757113.0,2.8,0.0,0.0
8182,Cote d'Ivoire,2021-07-01,768039.0,2.84,0.0,0.0
8183,Cote d'Ivoire,2021-07-02,780623.0,2.89,0.0,0.0
8184,Cote d'Ivoire,2021-07-03,791306.0,2.92,0.0,0.0
8185,Cote d'Ivoire,2021-07-04,797907.0,2.95,0.0,0.0
8186,Cote d'Ivoire,2021-07-05,801089.0,2.96,0.0,0.0
8187,Cote d'Ivoire,2021-07-06,814945.0,3.01,0.0,0.0
8188,Cote d'Ivoire,2021-07-07,825286.0,3.05,0.0,0.0
8189,Cote d'Ivoire,2021-07-08,835163.0,3.09,0.0,0.0
8190,Cote d'Ivoire,2021-07-09,850857.0,3.15,0.0,0.0
8191,Cote d'Ivoire,2021-07-12,857406.0,3.17,0.0,0.0
8192,Cote d'Ivoire,2021-07-13,861278.0,3.18,0.0,0.0
8193,Cote d'Ivoire,2021-07-14,866611.0,3.2,0.0,0.0
8194,Cote d'Ivoire,2021-07-15,874736.0,3.23,0.0,0.0
8195,Cote d'Ivoire,2021-07-16,883862.0,3.27,0.0,0.0
8196,Cote d'Ivoire,2021-07-17,891966.0,3.3,0.0,0.0
8197,Cote d'Ivoire,2021-07-18,896350.0,3.31,0.0,0.0
8198,Cote d'Ivoire,2021-07-19,898247.0,3.32,0.0,0.0
8199,Cote d'Ivoire,2021-07-20,905475.0,3.35,0.0,0.0
8200,Cote d'Ivoire,2021-07-21,906089.0,3.35,0.0,0.0
8201,Cote d'Ivoire,2021-07-23,918433.0,3.39,0.0,0.0
8202,Cote d'Ivoire,2021-07-24,925083.0,3.42,0.0,0.0
8203,Cote d'Ivoire,2021-07-25,933816.0,3.45,0.0,0.0
8204,Cote d'Ivoire,2021-07-26,935111.0,3.46,0.0,0.0
8205,Cote d'Ivoire,2021-07-27,943437.0,3.49,0.0,0.0
8206,Cote d'Ivoire,2021-07-28,959349.0,3.55,0.0,0.0
8207,Cote d'Ivoire,2021-07-29,975086.0,3.6,0.0,0.0
8208,Cote d'Ivoire,2021-07-30,990305.0,3.66,0.0,0.0
8209,Cote d'Ivoire,2021-07-31,1008244.0,3.73,0.0,0.0
8210,Cote d'Ivoire,2021-08-01,1019898.0,3.77,0.0,0.0
8211,Cote d'Ivoire,2021-08-02,1023548.0,3.78,0.0,0.0
8212,Cote d'Ivoire,2021-08-03,1067141.0,3.94,0.0,0.0
8213,Cote d'Ivoire,2021-08-04,1098505.0,4.06,0.0,0.0
8214,Cote d'Ivoire,2021-08-05,1117143.0,4.13,0.0,0.0
8215,Cote d'Ivoire,2021-08-06,1120944.0,4.14,0.0,0.0
8216,Cote d'Ivoire,2021-08-07,1138231.0,4.21,0.0,0.0
8217,Cote d'Ivoire,2021-08-08,1143268.0,4.23,0.0,0.0
8218,Cote d'Ivoire,2021-08-09,1147868.0,4.24,0.0,0.0
8219,Cote d'Ivoire,2021-08-10,1165391.0,4.31,0.0,0.0
8220,Cote d'Ivoire,2021-08-11,1181287.0,4.37,0.0,0.0
8221,Cote d'Ivoire,2021-08-12,1194760.0,4.42,0.0,0.0
8222,Cote d'Ivoire,2021-08-13,1206541.0,4.46,0.0,0.0
8223,Cote d'Ivoire,2021-08-14,1215526.0,4.49,0.0,0.0
8224,Cote d'Ivoire,2021-08-16,1227516.0,4.54,0.0,0.0
8225,Cote d'Ivoire,2021-08-17,1246309.0,4.61,0.0,0.0
8226,Cote d'Ivoire,2021-08-18,1246309.0,4.61,0.0,0.0
8227,Cote d'Ivoire,2021-08-19,1253326.0,4.63,0.0,0.0
8228,Cote d'Ivoire,2021-08-20,1264058.0,4.67,0.0,0.0
8229,Cote d'Ivoire,2021-08-21,1268988.0,4.69,0.0,0.0
8230,Cote d'Ivoire,2021-08-22,1274083.0,4.71,0.0,0.0
8231,Cote d'Ivoire,2021-08-23,1275868.0,4.72,0.0,0.0
8232,Cote d'Ivoire,2021-08-24,1287881.0,4.76,0.0,0.0
8233,Cote d'Ivoire,2021-08-25,1293296.0,4.78,0.0,0.0
8234,Cote d'Ivoire,2021-08-26,1297822.0,4.8,0.0,0.0
8235,Cote d'Ivoire,2021-08-27,1301985.0,4.81,0.0,0.0
8236,Cote d'Ivoire,2021-08-28,1310778.0,4.85,0.0,0.0
8237,Cote d'Ivoire,2021-08-30,1327485.0,4.91,0.0,0.0
8238,Cote d'Ivoire,2021-08-31,1353553.0,5.0,0.0,0.0
8239,Cote d'Ivoire,2021-09-01,1370123.0,5.06,0.0,0.0
8240,Cote d'Ivoire,2021-09-03,1404020.0,5.19,0.0,0.0
8241,Cote d'Ivoire,2021-09-04,1421566.0,5.25,0.0,0.0
8242,Cote d'Ivoire,2021-09-05,1434173.0,5.3,0.0,0.0
8243,Cote d'Ivoire,2021-09-06,1443607.0,5.34,0.0,0.0
8244,Cote d'Ivoire,2021-09-07,1459525.0,5.39,0.0,0.0
8245,Cote d'Ivoire,2021-09-10,1467277.0,5.42,0.0,0.0
8246,Cote d'Ivoire,2021-09-12,1542157.0,5.7,0.0,0.0
8247,Cote d'Ivoire,2021-09-13,1548584.0,5.72,0.0,0.0
8248,Cote d'Ivoire,2021-09-14,1572866.0,5.81,0.0,0.0
8249,Cote d'Ivoire,2021-09-15,1620480.0,5.99,0.0,0.0
8250,Cote d'Ivoire,2021-09-16,1664954.0,6.15,0.0,0.0
8251,Cote d'Ivoire,2021-09-17,1698973.0,6.28,0.0,0.0
8252,Cote d'Ivoire,2021-09-18,1735898.0,6.42,0.0,0.0
8253,Cote d'Ivoire,2021-09-19,1761075.0,6.51,0.0,0.0
8254,Cote d'Ivoire,2021-09-20,1775036.0,6.56,0.0,0.0
8255,Cote d'Ivoire,2021-09-22,1836904.0,6.79,0.0,0.0
8256,Cote d'Ivoire,2021-09-23,1868955.0,6.91,0.0,0.0
8257,Cote d'Ivoire,2021-09-24,1903064.0,7.03,0.0,0.0
8258,Cote d'Ivoire,2021-09-25,1943925.0,7.19,0.0,0.0
8259,Cote d'Ivoire,2021-09-26,1968171.0,7.28,0.0,0.0
8260,Cote d'Ivoire,2021-09-27,1982168.0,7.33,0.0,0.0
8261,Cote d'Ivoire,2021-09-29,2082137.0,7.7,0.0,0.0
8262,Cote d'Ivoire,2021-09-30,2137947.0,7.9,0.0,0.0
8263,Cote d'Ivoire,2021-10-01,2200971.0,8.14,0.0,0.0
8264,Cote d'Ivoire,2021-10-02,2238044.0,8.27,0.0,0.0
8265,Cote d'Ivoire,2021-10-03,2270565.0,8.39,0.0,0.0
8266,Cote d'Ivoire,2021-10-04,2294393.0,8.48,0.0,0.0
8267,Cote d'Ivoire,2021-10-05,2334426.0,8.63,0.0,0.0
8268,Cote d'Ivoire,2021-10-06,2490820.0,9.21,0.0,0.0
8269,Cote d'Ivoire,2021-10-11,2578266.0,9.53,0.0,0.0
8270,Cote d'Ivoire,2021-10-15,2762147.0,10.21,0.0,0.0
8271,Cote d'Ivoire,2021-10-19,2892373.0,10.69,0.0,0.0
8272,Cote d'Ivoire,2021-10-22,3005741.0,11.11,0.0,0.0
8273,Cote d'Ivoire,2021-10-24,3046263.0,11.26,0.0,0.0
8274,Cote d'Ivoire,2021-10-28,3144043.0,11.62,0.0,0.0
8275,Cote d'Ivoire,2021-10-31,3232947.0,11.95,0.0,0.0
8276,Cote d'Ivoire,2021-11-04,3376376.0,12.48,0.0,0.0
8277,Cote d'Ivoire,2021-11-09,3541785.0,13.09,0.0,0.0
8278,Cote d'Ivoire,2021-11-14,3845788.0,14.22,0.0,0.0
8279,Cote d'Ivoire,2021-12-05,4528780.0,16.74,0.0,0.0
8280,Cote d'Ivoire,2021-12-12,4812235.0,17.79,0.0,0.0
8281,Cote d'Ivoire,2021-12-31,7113233.0,26.29,0.0,0.0
8282,Cote d'Ivoire,2022-01-01,7220501.0,26.69,0.0,0.0
8283,Cote d'Ivoire,2022-01-03,7243628.0,26.78,0.0,0.0
8284,Cote d'Ivoire,2022-01-04,7266800.0,26.86,0.0,0.0
8285,Cote d'Ivoire,2022-01-05,7290279.0,26.95,0.0,0.0
8286,Cote d'Ivoire,2022-01-06,7314146.0,27.04,0.0,0.0
8287,Cote d'Ivoire,2022-01-07,7339282.0,27.13,0.0,0.0
8288,Cote d'Ivoire,2022-01-08,7359678.0,27.2,0.0,0.0
8289,Cote d'Ivoire,2022-01-14,7450983.0,27.54,0.0,0.0
8290,Cote d'Ivoire,2022-01-18,7482020.0,27.66,0.0,0.0
8291,Cote d'Ivoire,2022-01-27,7591109.0,28.06,0.0,0.0
8292,Croatia,2020-12-30,7864.0,0.19,0.0,0.0
8293,Croatia,2021-01-03,12285.0,0.3,0.0,0.0
8294,Croatia,2021-01-05,13798.0,0.34,0.0,0.0
8295,Croatia,2021-01-07,20603.0,0.5,0.0,0.0
8296,Croatia,2021-01-08,24985.0,0.61,0.0,0.0
8297,Croatia,2021-01-09,30000.0,0.73,0.0,0.0
8298,Croatia,2021-01-13,34553.0,0.85,0.0,0.0
8299,Croatia,2021-01-14,38000.0,0.93,0.0,0.0
8300,Croatia,2021-01-15,41532.0,1.02,0.0,0.0
8301,Croatia,2021-01-16,45906.0,1.12,0.0,0.0
8302,Croatia,2021-01-19,54304.0,1.33,0.0,0.0
8303,Croatia,2021-01-22,64951.0,1.59,0.0,0.0
8304,Croatia,2021-01-25,69984.0,1.71,0.0,0.0
8305,Croatia,2021-01-29,80000.0,1.96,0.0,0.0
8306,Croatia,2021-02-01,83928.0,2.06,0.0,0.0
8307,Croatia,2021-02-03,87929.0,2.15,0.0,0.0
8308,Croatia,2021-02-04,95505.0,2.34,0.0,0.0
8309,Croatia,2021-02-09,102207.0,2.5,0.0,0.0
8310,Croatia,2021-02-11,112774.0,2.76,0.0,0.0
8311,Croatia,2021-02-15,120603.0,2.95,0.0,0.0
8312,Croatia,2021-02-18,142222.0,3.48,0.0,0.0
8313,Croatia,2021-02-22,166146.0,4.07,0.0,0.0
8314,Croatia,2021-02-24,184076.0,4.51,0.0,0.0
8315,Croatia,2021-02-25,194267.0,4.76,0.0,0.0
8316,Croatia,2021-03-01,213068.0,5.22,0.0,0.0
8317,Croatia,2021-03-04,242000.0,5.93,0.0,0.0
8318,Croatia,2021-03-08,265223.0,6.5,0.0,0.0
8319,Croatia,2021-03-12,300956.0,7.37,0.0,0.0
8320,Croatia,2021-03-19,365082.0,8.94,0.0,0.0
8321,Croatia,2021-03-22,390657.0,9.57,0.0,0.0
8322,Croatia,2021-03-26,416745.0,10.21,0.0,0.0
8323,Croatia,2021-03-28,430396.0,10.54,0.0,0.0
8324,Croatia,2021-03-31,476499.0,11.67,0.0,0.0
8325,Croatia,2021-04-01,498417.0,12.21,0.0,0.0
8326,Croatia,2021-04-02,517112.0,12.67,0.0,0.0
8327,Croatia,2021-04-04,524371.0,12.85,0.0,0.0
8328,Croatia,2021-04-06,526414.0,12.9,0.0,0.0
8329,Croatia,2021-04-07,533409.0,13.07,0.0,0.0
8330,Croatia,2021-04-08,543436.0,13.31,0.0,0.0
8331,Croatia,2021-04-09,565785.0,13.86,0.0,0.0
8332,Croatia,2021-04-10,583931.0,14.31,0.0,0.0
8333,Croatia,2021-04-11,588183.0,14.41,0.0,0.0
8334,Croatia,2021-04-12,595369.0,14.59,0.0,0.0
8335,Croatia,2021-04-13,605423.0,14.83,0.0,0.0
8336,Croatia,2021-04-14,617516.0,15.13,0.0,0.0
8337,Croatia,2021-04-15,643834.0,15.77,0.0,0.0
8338,Croatia,2021-04-16,671839.0,16.46,0.0,0.0
8339,Croatia,2021-04-17,691265.0,16.94,0.0,0.0
8340,Croatia,2021-04-18,693530.0,16.99,0.0,0.0
8341,Croatia,2021-04-19,698032.0,17.1,0.0,0.0
8342,Croatia,2021-04-20,708960.0,17.37,0.0,0.0
8343,Croatia,2021-04-21,726315.0,17.79,0.0,0.0
8344,Croatia,2021-04-22,746878.0,18.3,0.0,0.0
8345,Croatia,2021-04-23,770221.0,18.87,0.0,0.0
8346,Croatia,2021-04-24,785869.0,19.25,0.0,0.0
8347,Croatia,2021-04-25,795597.0,19.49,0.0,0.0
8348,Croatia,2021-04-26,798717.0,19.57,0.0,0.0
8349,Croatia,2021-04-27,812984.0,19.92,0.0,0.0
8350,Croatia,2021-04-28,825839.0,20.23,0.0,0.0
8351,Croatia,2021-04-29,872726.0,21.38,0.0,0.0
8352,Croatia,2021-04-30,901120.0,22.08,0.0,0.0
8353,Croatia,2021-05-01,907575.0,22.24,0.0,0.0
8354,Croatia,2021-05-02,908839.0,22.27,0.0,0.0
8355,Croatia,2021-05-03,921527.0,22.58,0.0,0.0
8356,Croatia,2021-05-04,944398.0,23.14,0.0,0.0
8357,Croatia,2021-05-05,979181.0,23.99,0.0,0.0
8358,Croatia,2021-05-06,1025701.0,25.13,0.0,0.0
8359,Croatia,2021-05-07,1078760.0,26.43,0.0,0.0
8360,Croatia,2021-05-08,1117709.0,27.38,0.0,0.0
8361,Croatia,2021-05-09,1131607.0,27.72,0.0,0.0
8362,Croatia,2021-05-10,1154319.0,28.28,0.0,0.0
8363,Croatia,2021-05-11,1186581.0,29.07,0.0,0.0
8364,Croatia,2021-05-13,1268281.0,31.07,0.0,0.0
8365,Croatia,2021-05-14,1310456.0,32.11,0.0,0.0
8366,Croatia,2021-05-15,1346991.0,33.0,0.0,0.0
8367,Croatia,2021-05-16,1349447.0,33.06,0.0,0.0
8368,Croatia,2021-05-17,1369969.0,33.56,0.0,0.0
8369,Croatia,2021-05-18,1406279.0,34.45,0.0,0.0
8370,Croatia,2021-05-19,1450169.0,35.53,0.0,0.0
8371,Croatia,2021-05-21,1549368.0,37.96,0.0,0.0
8372,Croatia,2021-05-22,1581292.0,38.74,0.0,0.0
8373,Croatia,2021-05-23,1582821.0,38.78,0.0,0.0
8374,Croatia,2021-05-24,1605287.0,39.33,0.0,0.0
8375,Croatia,2021-05-25,1608291.0,39.4,0.0,0.0
8376,Croatia,2021-05-26,1645332.0,40.31,0.0,0.0
8377,Croatia,2021-05-27,1686585.0,41.32,0.0,0.0
8378,Croatia,2021-05-28,1722430.0,42.2,0.0,0.0
8379,Croatia,2021-05-29,1748726.0,42.84,0.0,0.0
8380,Croatia,2021-05-30,1751087.0,42.9,0.0,0.0
8381,Croatia,2021-05-31,1773289.0,43.45,0.0,0.0
8382,Croatia,2021-06-01,1803557.0,44.19,0.0,0.0
8383,Croatia,2021-06-02,1847314.0,45.26,0.0,0.0
8384,Croatia,2021-06-03,1855003.0,45.45,0.0,0.0
8385,Croatia,2021-06-04,1885772.0,46.2,0.0,0.0
8386,Croatia,2021-06-05,1902092.0,46.6,0.0,0.0
8387,Croatia,2021-06-06,1903673.0,46.64,0.0,0.0
8388,Croatia,2021-06-07,1920656.0,47.06,0.0,0.0
8389,Croatia,2021-06-08,1947784.0,47.72,0.0,0.0
8390,Croatia,2021-06-10,2042889.0,50.05,0.0,0.0
8391,Croatia,2021-06-11,2087157.0,51.14,0.0,0.0
8392,Croatia,2021-06-13,2139816.0,52.43,0.0,0.0
8393,Croatia,2021-06-14,2164874.0,53.04,0.0,0.0
8394,Croatia,2021-06-15,2196552.0,53.82,0.0,0.0
8395,Croatia,2021-06-16,2219196.0,54.37,0.0,0.0
8396,Croatia,2021-06-18,2318428.0,56.8,0.0,0.0
8397,Croatia,2021-06-20,2359472.0,57.81,0.0,0.0
8398,Croatia,2021-06-21,2379658.0,58.3,0.0,0.0
8399,Croatia,2021-06-22,2389633.0,58.55,0.0,0.0
8400,Croatia,2021-06-23,2424695.0,59.4,0.0,0.0
8401,Croatia,2021-06-25,2502912.0,61.32,0.0,0.0
