,location,date,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others
119,Bahrain,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Bahrain,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Bahrain,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Bangladesh,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
123,Bangladesh,2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
124,Bangladesh,2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
125,Bangladesh,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
126,Bangladesh,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
127,Bangladesh,2021-03-22,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.95,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,15.38
128,Bangladesh,2021-04-19,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.02,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,5.34
129,Bangladesh,2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,94.64,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2.68
130,Bangladesh,2021-07-12,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,97.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82
131,Bangladesh,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,99.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Bangladesh,2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Bangladesh,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Bangladesh,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Bangladesh,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Bangladesh,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Bangladesh,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Bangladesh,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Bangladesh,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0
140,Bangladesh,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.93,0.93
141,Belgium,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
142,Belgium,2020-08-03,0.0,0.0,0.0,0.0,0.68,6.16,27.4,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,65.08
143,Belgium,2020-08-17,0.0,0.0,0.0,0.0,0.0,1.54,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.46
144,Belgium,2020-09-28,0.0,0.41,0.0,0.0,24.8,16.26,17.89,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02
145,Belgium,2020-10-12,0.0,0.0,0.0,0.0,40.77,26.92,14.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.69
146,Belgium,2020-10-26,0.0,0.0,0.0,0.0,36.64,21.21,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.05
147,Belgium,2020-11-09,0.0,0.0,0.0,0.0,29.9,10.78,34.31,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.74
148,Belgium,2020-11-23,0.0,0.0,0.0,0.0,22.41,22.82,31.54,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.71
149,Belgium,2020-12-07,2.03,0.0,0.0,0.0,22.97,25.68,24.32,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.97,11.49
150,Belgium,2020-12-21,0.0,0.0,0.0,0.0,16.14,11.24,20.17,3.75,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.42,48.12
151,Belgium,2021-01-04,21.5,0.0,0.0,0.0,10.65,18.88,24.3,6.73,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.26,15.7
152,Belgium,2021-01-25,40.94,0.0,0.0,0.0,9.28,15.36,17.39,3.84,0.0,0.0,3.04,0.14,0.07,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67,9.8
153,Belgium,2021-02-08,39.67,0.0,0.0,0.0,12.33,13.59,14.63,3.23,0.0,0.0,4.99,0.05,0.0,0.11,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,11.02
154,Belgium,2021-02-22,48.26,0.0,0.0,0.0,9.07,11.5,8.02,1.22,0.0,0.0,7.74,0.0,0.0,0.17,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34,11.53
155,Belgium,2021-03-08,60.57,0.0,0.0,0.0,4.16,4.74,4.78,0.31,0.0,0.04,10.59,0.0,0.0,0.67,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59,10.56
156,Belgium,2021-03-22,75.3,0.0,0.0,0.0,1.5,0.78,1.53,0.03,0.0,0.1,7.5,0.0,0.0,0.34,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,8.15
157,Belgium,2021-04-05,82.11,0.0,0.0,0.0,0.7,0.38,0.41,0.0,0.0,0.15,3.52,0.0,0.0,0.52,6.28,0.0,0.15,0.0,0.0,0.0,0.0,0.0,7.42,5.78
158,Belgium,2021-04-19,82.24,0.0,0.0,0.0,0.1,0.07,0.14,0.03,0.0,0.14,2.2,0.31,0.0,0.65,9.65,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.88,4.4
159,Belgium,2021-05-03,80.86,0.0,0.0,0.0,0.18,0.12,0.06,0.03,0.0,0.18,1.86,2.94,0.0,0.24,8.15,0.0,0.21,0.0,0.0,0.0,0.0,0.0,5.74,5.17
160,Belgium,2021-05-17,80.69,0.0,0.0,0.0,0.03,0.06,0.06,0.0,0.0,0.16,2.16,3.15,0.0,0.1,10.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.7,3.39
161,Belgium,2021-05-31,79.88,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.0,0.07,0.75,6.4,0.0,0.03,9.93,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2.94,2.77
162,Belgium,2021-06-14,73.58,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.95,13.03,0.0,0.0,10.33,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.61,1.26
163,Belgium,2021-06-28,51.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,40.64,0.0,0.17,4.74,0.0,0.0,0.08,0.42,0.0,0.0,0.0,1.37,1.37
164,Belgium,2021-07-12,17.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.19,79.13,0.0,0.0,2.23,0.04,0.0,0.04,0.11,0.0,0.0,0.0,1.18,1.03
165,Belgium,2021-07-26,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.28,92.98,0.0,0.03,1.46,0.0,0.0,0.15,0.58,0.0,0.0,0.0,0.23,0.18
166,Belgium,2021-08-09,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.05,98.45,0.0,0.0,0.27,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.14,0.1
167,Belgium,2021-08-23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,99.58,0.0,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.02
168,Belgium,2021-09-06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.11,0.11
169,Belgium,2021-09-20,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
170,Belgium,2021-10-04,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,99.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01
171,Belgium,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.03
172,Belgium,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14
173,Belgium,2021-11-15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Belgium,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.07,0.07
175,Belgium,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.32,0.0,0.0,0.03,0.0,0.0,0.0,0.0,8.65,0.0,0.0,0.0,0.0
176,Belgium,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26,0.0,0.0,0.34,0.34
177,Belgium,2022-01-10,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22,0.0,0.0,0.15,0.15
178,Belgium,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.36,0.0,0.0,0.1,0.1
179,Belgium,2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
180,Benin,2021-02-08,25.69,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.27,29.35
181,Benin,2021-03-08,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62,25.62
182,Benin,2021-04-05,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,46.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33,42.63
183,Bosnia and Herzegovina,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Bosnia and Herzegovina,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Bosnia and Herzegovina,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Bosnia and Herzegovina,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Bosnia and Herzegovina,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Bosnia and Herzegovina,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0
189,Bosnia and Herzegovina,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62,0.0,0.0,0.0,0.0,0.0,0.74,0.0,42.65,0.0,0.0,-0.01,-0.01
190,Botswana,2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7
191,Botswana,2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45,67.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,9.69
192,Botswana,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,81.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,9.44
193,Botswana,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34
194,Botswana,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,98.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
195,Botswana,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0
196,Botswana,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,0.0,0.0,4.84,4.84
197,Botswana,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.53,0.0,0.0,8.31,8.31
198,Botswana,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.0,0.0,0.23,0.23
199,Botswana,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31,0.0,0.0,0.69,0.69
200,Brazil,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
201,Brazil,2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
202,Brazil,2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
203,Brazil,2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
204,Brazil,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
205,Brazil,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
206,Brazil,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
207,Brazil,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
208,Brazil,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
209,Brazil,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
210,Brazil,2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
211,Brazil,2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
212,Brazil,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
213,Brazil,2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21,99.21
214,Brazil,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21,98.95
215,Brazil,2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.08,99.08
216,Brazil,2020-12-21,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.27,94.07
217,Brazil,2021-01-04,2.29,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18,78.0
218,Brazil,2021-01-25,3.38,0.0,0.0,0.21,0.0,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.67,72.14
219,Brazil,2021-02-08,1.48,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.67,63.37
220,Brazil,2021-02-22,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,56.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,40.39
221,Brazil,2021-03-08,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,76.29,0.0,0.0,0.16,0.0,0.0,0.0,0.0,20.89,20.89
222,Brazil,2021-03-22,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,84.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,10.96
223,Brazil,2021-04-05,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,87.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,7.04
224,Brazil,2021-04-19,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.0,0.0,92.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,3.84
225,Brazil,2021-05-03,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,95.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2.04
226,Brazil,2021-05-17,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.19
227,Brazil,2021-05-31,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,94.88,0.0,0.0,0.14,0.02,0.0,0.0,0.0,1.45,1.45
228,Brazil,2021-06-14,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,95.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.24,1.24
229,Brazil,2021-06-28,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,96.3,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.65,0.65
230,Brazil,2021-07-12,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,93.13,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.42,0.42
231,Brazil,2021-07-26,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0,88.08,0.0,0.0,0.02,0.07,0.0,0.0,0.0,0.41,0.41
232,Brazil,2021-08-09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,0.0,0.0,70.44,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.34,0.34
233,Brazil,2021-08-23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,65.72,0.0,0.0,33.58,0.0,0.0,0.02,0.12,0.0,0.0,0.0,0.33,0.33
234,Brazil,2021-09-06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.64,0.0,0.0,16.15,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.1
235,Brazil,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.49,0.0,0.0,9.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.43,0.43
236,Brazil,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.15,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15
237,Brazil,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.39,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
238,Brazil,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.99,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03
239,Brazil,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.56,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Brazil,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.16,0.03,0.0,0.06,0.03
241,Brazil,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.81,0.0,0.0,0.22,0.0,0.0,0.0,0.05,2.87,0.05,0.0,0.05,0.0
242,Brazil,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16,0.0,0.0,1.14,0.0,0.0,0.0,0.0,37.47,0.0,0.0,0.23,0.23
243,Brazil,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.57,0.0,0.0,0.0,0.0,94.31,0.0,0.0,0.05,0.05
