,location,date,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_partly_vaccinated,people_partly_vaccinated_per_hundred
13924,High income,2021-06-17,354728110.0,29.2,181028652.0,14.900333165633716
13925,High income,2021-06-18,359073308.0,29.56,180548992.0,14.860852709212773
13926,High income,2021-06-19,362594643.0,29.84,180434923.0,14.851463775002124
13927,High income,2021-06-20,365941392.0,30.12,180055616.0,14.820243299074054
13928,High income,2021-06-21,369516952.0,30.41,179833022.0,14.801921753152856
13929,High income,2021-06-22,374554552.0,30.83,178264412.0,14.672810635389327
13930,High income,2021-06-23,379716190.0,31.25,176799969.0,14.55227342561062
13931,High income,2021-06-24,384394493.0,31.64,175666352.0,14.458966256852463
13932,High income,2021-06-25,388587996.0,31.98,174566242.0,14.36841702424344
13933,High income,2021-06-26,392857633.0,32.34,173520892.0,14.282375046343196
13934,High income,2021-06-27,397903967.0,32.75,187152998.0,15.404423511628318
13935,High income,2021-06-28,402342692.0,33.12,185632949.0,15.279309413512577
13936,High income,2021-06-29,407362061.0,33.53,183880946.0,15.135103354865077
13937,High income,2021-06-30,412348130.0,33.94,182314613.0,15.006179655271232
13938,High income,2021-07-01,416989133.0,34.32,180910070.0,14.890572769763082
13939,High income,2021-07-02,421313395.0,34.68,179313209.0,14.759136333285575
13940,High income,2021-07-03,425824189.0,35.05,178435924.0,14.68692766003526
13941,High income,2021-07-04,429214884.0,35.33,178049116.0,14.65508978239845
13942,High income,2021-07-05,436239493.0,35.91,176816943.0,14.553670542875535
13943,High income,2021-07-06,440851606.0,36.29,175307648.0,14.429441598469403
13944,High income,2021-07-07,445997083.0,36.71,173619388.0,14.290482178552754
13945,High income,2021-07-08,450923263.0,37.12,171902080.0,14.149131839447273
13946,High income,2021-07-09,455371542.0,37.48,170260762.0,14.014036180497378
13947,High income,2021-07-10,458946638.0,37.78,169516997.0,13.952817438742965
13948,High income,2021-07-11,462661424.0,38.08,168462510.0,13.86602340119564
13949,High income,2021-07-12,467544530.0,38.48,166784790.0,13.7279315208084
13950,High income,2021-07-13,472373694.0,38.88,165100059.0,13.589262570246524
13951,High income,2021-07-14,477317069.0,39.29,163371796.0,13.447010533271527
13952,High income,2021-07-15,482508640.0,39.71,161536339.0,13.295935438202077
13953,High income,2021-07-16,486905536.0,40.08,159907697.0,13.161883131346563
13954,High income,2021-07-17,491333335.0,40.44,157629418.0,12.974359688127935
13955,High income,2021-07-18,494882752.0,40.73,156500871.0,12.881469827283826
13956,High income,2021-07-19,499126788.0,41.08,154726021.0,12.735383249126988
13957,High income,2021-07-20,503464609.0,41.44,153306562.0,12.618548638797142
13958,High income,2021-07-21,508093438.0,41.82,151613630.0,12.479204670049242
13959,High income,2021-07-22,512311334.0,42.17,150046840.0,12.350243355126656
13960,High income,2021-07-23,515962994.0,42.47,148866677.0,12.253105019866037
13961,High income,2021-07-24,519630820.0,42.77,146959608.0,12.096135594551797
13962,High income,2021-07-25,523026186.0,43.05,145755745.0,11.997046529988804
13963,High income,2021-07-26,527223145.0,43.4,144713234.0,11.911238228058577
13964,High income,2021-07-27,531440517.0,43.74,143708656.0,11.828552163032441
13965,High income,2021-07-28,535778439.0,44.1,142765221.0,11.750898732678666
13966,High income,2021-07-29,539775433.0,44.43,142084611.0,11.694878231814185
13967,High income,2021-07-30,543360476.0,44.72,141682708.0,11.661797895999344
13968,High income,2021-07-31,546752870.0,45.0,140566587.0,11.569930809936304
13969,High income,2021-08-01,549346046.0,45.22,140078787.0,11.529780356193788
13970,High income,2021-08-02,552487698.0,45.47,139987791.0,11.522290543383713
13971,High income,2021-08-03,556032771.0,45.77,139414790.0,11.475127258953792
13972,High income,2021-08-04,560522979.0,46.14,142375568.0,11.71882668521632
13973,High income,2021-08-05,564412859.0,46.46,141738174.0,11.666363261040924
13974,High income,2021-08-06,566953143.0,46.67,141563167.0,11.65195856555483
13975,High income,2021-08-07,569517037.0,46.88,140612750.0,11.573730451994761
13976,High income,2021-08-08,571537641.0,47.04,139989051.0,11.522394253042826
13977,High income,2021-08-09,576192988.0,47.43,139682321.0,11.49714753578895
13978,High income,2021-08-10,580770778.0,47.8,138440747.0,11.394954506976092
13979,High income,2021-08-11,584501004.0,48.11,137804468.0,11.342582857618087
13980,High income,2021-08-12,588563892.0,48.44,136683890.0,11.250348919213247
13981,High income,2021-08-13,591447655.0,48.68,135793826.0,11.177088416015462
13982,High income,2021-08-14,593810959.0,48.88,134805200.0,11.095715348197402
13983,High income,2021-08-15,596556857.0,49.1,134429971.0,11.064830529404144
13984,High income,2021-08-16,600012656.0,49.39,134076023.0,11.035697333829614
13985,High income,2021-08-17,604542206.0,49.76,132939643.0,10.942162744604685
13986,High income,2021-08-18,608205196.0,50.06,132320089.0,10.891167717507532
13987,High income,2021-08-19,611862677.0,50.36,131484171.0,10.822363931137016
13988,High income,2021-08-20,614515960.0,50.58,131195603.0,10.798612114540932
13989,High income,2021-08-21,616386197.0,50.73,130868003.0,10.771647603171418
13990,High income,2021-08-22,619685679.0,51.01,130203228.0,10.716930469332384
13991,High income,2021-08-23,623109949.0,51.29,129151664.0,10.63037702173235
13992,High income,2021-08-24,628564980.0,51.74,127544251.0,10.498072058014394
13993,High income,2021-08-25,631641607.0,51.99,126732901.0,10.431290445378085
13994,High income,2021-08-26,635875142.0,52.34,126125159.0,10.381267655180496
13995,High income,2021-08-27,638675825.0,52.57,125619395.0,10.339638598012332
13996,High income,2021-08-28,640692408.0,52.73,125016417.0,10.290007929097294
13997,High income,2021-08-29,644262124.0,53.03,124137222.0,10.217642045173244
13998,High income,2021-08-30,647781969.0,53.32,123352807.0,10.153077432273621
13999,High income,2021-08-31,651958240.0,53.66,122007251.0,10.042325722687796
14000,High income,2021-09-01,655427207.0,53.95,121017468.0,9.96085742306371
14001,High income,2021-09-02,658619052.0,54.21,119926703.0,9.871077370426448
14002,High income,2021-09-03,661186736.0,54.42,119171607.0,9.808925982523292
14003,High income,2021-09-04,662870368.0,54.56,118596029.0,9.761550587147708
14004,High income,2021-09-05,665040635.0,54.74,117504138.0,9.67167785429127
14005,High income,2021-09-06,668160720.0,55.0,117664355.0,9.68486519592158
14006,High income,2021-09-07,672071670.0,55.32,117726532.0,9.689982938361819
14007,High income,2021-09-08,674811720.0,55.54,117362838.0,9.660047556804969
14008,High income,2021-09-09,677531885.0,55.77,117225906.0,9.648776786136928
14009,High income,2021-09-10,679764719.0,55.95,117224032.0,9.64862253859631
14010,High income,2021-09-11,681357062.0,56.08,116861506.0,9.618783294247276
14011,High income,2021-09-12,684334747.0,56.33,116243612.0,9.567924900510542
14012,High income,2021-09-13,687317382.0,56.57,116084858.0,9.55485797731776
14013,High income,2021-09-14,690069729.0,56.8,116102882.0,9.556341519298602
14014,High income,2021-09-15,692919698.0,57.03,115429455.0,9.50091224580032
14015,High income,2021-09-16,695594241.0,57.25,114903060.0,9.457585066428054
14016,High income,2021-09-17,697745429.0,57.43,114559022.0,9.429267555553375
14017,High income,2021-09-18,699134759.0,57.55,114360854.0,9.412956495452418
14018,High income,2021-09-19,700481341.0,57.66,113692123.0,9.357913746207467
14019,High income,2021-09-20,703834720.0,57.93,113045246.0,9.304669783383364
14020,High income,2021-09-21,706431952.0,58.15,112489177.0,9.25890015922972
14021,High income,2021-09-22,708029793.0,58.28,112063447.0,9.223858640837342
14022,High income,2021-09-23,710752862.0,58.5,111744738.0,9.197625941038606
14023,High income,2021-09-24,712676721.0,58.66,111644939.0,9.189411559872044
14024,High income,2021-09-25,713959794.0,58.77,111399486.0,9.169208506730463
14025,High income,2021-09-26,716965048.0,59.01,110393485.0,9.086405315636933
14026,High income,2021-09-27,719779487.0,59.24,109878247.0,9.043996460603339
14027,High income,2021-09-28,722930804.0,59.5,108957318.0,8.968195482303539
14028,High income,2021-09-29,725488074.0,59.71,108415268.0,8.923579751571413
14029,High income,2021-09-30,728193145.0,59.94,107720262.0,8.866374326696933
14030,High income,2021-10-01,730515651.0,60.13,106807969.0,8.791284171108328
14031,High income,2021-10-02,731783963.0,60.23,106274581.0,8.747381403127982
14032,High income,2021-10-03,734395608.0,60.45,105324051.0,8.669143988622293
14033,High income,2021-10-04,736632236.0,60.63,104512712.0,8.602363281387772
14034,High income,2021-10-05,739619849.0,60.88,103043751.0,8.481454198402817
14035,High income,2021-10-06,741978421.0,61.07,101963611.0,8.392548681581493
14036,High income,2021-10-07,744676762.0,61.29,100542025.0,8.275538999469953
14037,High income,2021-10-08,747250227.0,61.51,98875079.0,8.13833391897739
14038,High income,2021-10-09,748254665.0,61.59,98429167.0,8.101631235235624
14039,High income,2021-10-10,750681857.0,61.79,97422477.0,8.01877133306659
14040,High income,2021-10-11,753121672.0,61.99,96292377.0,7.925753645952163
14041,High income,2021-10-12,756019777.0,62.23,94794038.0,7.802426481724798
14042,High income,2021-10-13,758191052.0,62.41,93890153.0,7.7280283823376426
14043,High income,2021-10-14,760200522.0,62.57,93165884.0,7.668414341784878
14044,High income,2021-10-15,762237478.0,62.74,92267569.0,7.594474704938406
14045,High income,2021-10-16,763400474.0,62.83,91712059.0,7.548751091657338
14046,High income,2021-10-17,765490637.0,63.01,91028860.0,7.492517492136154
14047,High income,2021-10-18,767664451.0,63.19,90120589.0,7.417758384364179
14048,High income,2021-10-19,770018892.0,63.38,89021568.0,7.327298786531965
14049,High income,2021-10-20,772003919.0,63.54,88163850.0,7.25670065844028
14050,High income,2021-10-21,774015777.0,63.71,87197814.0,7.17718695665347
14051,High income,2021-10-22,775883438.0,63.86,86341483.0,7.106702991496062
14052,High income,2021-10-23,777229186.0,63.97,85665413.0,7.051056174641403
14053,High income,2021-10-24,779287587.0,64.14,84860342.0,6.984791381806345
14054,High income,2021-10-25,781513132.0,64.33,83940025.0,6.909040776769543
14055,High income,2021-10-26,782966781.0,64.45,83426912.0,6.866806828899137
14056,High income,2021-10-27,784990744.0,64.61,82511247.0,6.791439126508523
14057,High income,2021-10-28,787539709.0,64.82,81334500.0,6.694581959657057
14058,High income,2021-10-29,789290735.0,64.97,80657886.0,6.638890366568622
14059,High income,2021-10-30,790212319.0,65.04,80212915.0,6.602265135834179
14060,High income,2021-10-31,791912224.0,65.18,79512529.0,6.544616887177135
14061,High income,2021-11-01,793422512.0,65.31,78843602.0,6.4895580053185435
14062,High income,2021-11-02,794557384.0,65.4,78442059.0,6.456507300834879
14063,High income,2021-11-03,796146679.0,65.53,77810257.0,6.404504150003741
14064,High income,2021-11-04,797503751.0,65.64,77377510.0,6.368885067581206
14065,High income,2021-11-05,798709002.0,65.74,77139543.0,6.3492981815095675
14066,High income,2021-11-06,799269672.0,65.79,77323491.0,6.3644388040291
14067,High income,2021-11-07,800601447.0,65.9,76700613.0,6.313170180974096
14068,High income,2021-11-08,801994332.0,66.01,76406873.0,6.288992660920126
14069,High income,2021-11-09,803581287.0,66.14,76029390.0,6.25792231707001
14070,High income,2021-11-10,804594780.0,66.23,76204007.0,6.272294911947331
14071,High income,2021-11-11,805976236.0,66.34,76011876.0,6.256480752808333
14072,High income,2021-11-12,807078179.0,66.43,76095759.0,6.263385099899935
14073,High income,2021-11-13,807623884.0,66.47,76448499.0,6.292418865896522
14074,High income,2021-11-14,808742372.0,66.57,76046812.0,6.259356308880387
14075,High income,2021-11-15,810076234.0,66.68,75705950.0,6.231300212194078
14076,High income,2021-11-16,811193467.0,66.77,75600056.0,6.222584156128867
14077,High income,2021-11-17,812324252.0,66.86,75513141.0,6.2154302473813665
14078,High income,2021-11-18,813432678.0,66.95,75391725.0,6.20543658708698
14079,High income,2021-11-19,814461677.0,67.04,75422205.0,6.207945373126488
14080,High income,2021-11-20,814946903.0,67.08,75746019.0,6.234598261663141
14081,High income,2021-11-21,815731013.0,67.14,75552288.0,6.21865240771892
14082,High income,2021-11-22,816940784.0,67.24,75300047.0,6.19789063936618
14083,High income,2021-11-23,818048540.0,67.33,75266453.0,6.195125542312006
14084,High income,2021-11-24,818987166.0,67.41,75218546.0,6.191182352915854
14085,High income,2021-11-25,819950388.0,67.49,74849283.0,6.160788591127575
14086,High income,2021-11-26,821038099.0,67.58,74551958.0,6.13631599240065
14087,High income,2021-11-27,821693046.0,67.63,74577956.0,6.138455868367026
14088,High income,2021-11-28,822696215.0,67.72,74133485.0,6.101871792259215
14089,High income,2021-11-29,824455974.0,67.86,73270356.0,6.030828288798115
14090,High income,2021-11-30,827973406.0,68.15,72564989.0,5.97277005775056
14091,High income,2021-12-01,829166565.0,68.25,72339000.0,5.954169071914524
14092,High income,2021-12-02,830357672.0,68.35,72119211.0,5.9360784034487315
14093,High income,2021-12-03,831716728.0,68.46,71731740.0,5.904185954777008
14094,High income,2021-12-04,832639713.0,68.53,71501847.0,5.885263633616229
14095,High income,2021-12-05,833454050.0,68.6,71257461.0,5.865148404447884
14096,High income,2021-12-06,834592148.0,68.69,71074993.0,5.850129599623181
14097,High income,2021-12-07,835614312.0,68.78,70909014.0,5.836467992075561
14098,High income,2021-12-08,836774096.0,68.87,70681696.0,5.817757617241938
14099,High income,2021-12-09,837815471.0,68.96,70565056.0,5.808157065941145
14100,High income,2021-12-10,838946575.0,69.05,70369902.0,5.792094085929527
14101,High income,2021-12-11,839723737.0,69.12,70193328.0,5.7775604118435675
14102,High income,2021-12-12,840374768.0,69.17,70083972.0,5.768559401143554
14103,High income,2021-12-13,841297356.0,69.25,70000709.0,5.761706085788976
14104,High income,2021-12-14,842270607.0,69.33,69923317.0,5.755336008060315
14105,High income,2021-12-15,843235214.0,69.41,69891241.0,5.752695856452596
14106,High income,2021-12-16,844253518.0,69.49,69884372.0,5.7521304741919215
14107,High income,2021-12-17,845209649.0,69.57,69923533.0,5.75535378685902
14108,High income,2021-12-18,845822285.0,69.62,70051078.0,5.765851920566665
14109,High income,2021-12-19,846272181.0,69.66,70518179.0,5.804298655075855
14110,High income,2021-12-20,847240951.0,69.74,70726317.0,5.821430338431862
14111,High income,2021-12-21,848140632.0,69.81,71115896.0,5.853496295009467
14112,High income,2021-12-22,849037894.0,69.88,71346890.0,5.8725092386580915
14113,High income,2021-12-23,849746572.0,69.94,71450561.0,5.881042321253295
14114,High income,2021-12-24,850107391.0,69.97,71359569.0,5.873552837680235
14115,High income,2021-12-25,850189366.0,69.98,71350828.0,5.872833372497448
14116,High income,2021-12-26,850471384.0,70.0,71426092.0,5.879028296135162
14117,High income,2021-12-27,851282287.0,70.07,71445904.0,5.880659007060841
14118,High income,2021-12-28,852215025.0,70.15,71531749.0,5.88772484490735
14119,High income,2021-12-29,852905235.0,70.2,71718542.0,5.903099637252421
14120,High income,2021-12-30,853886783.0,70.28,71590653.0,5.892573189161652
14121,High income,2021-12-31,854233227.0,70.31,71592262.0,5.892705624750155
14122,High income,2022-01-01,854314528.0,70.32,71592133.0,5.892695006856484
14123,High income,2022-01-02,854940938.0,70.37,71435776.0,5.879825378943777
14124,High income,2022-01-03,855715927.0,70.43,71397663.0,5.8766883263741
14125,High income,2022-01-04,856551067.0,70.5,71454377.0,5.881356413363754
14126,High income,2022-01-05,857407768.0,70.57,71401619.0,5.877013941780015
14127,High income,2022-01-06,858240145.0,70.64,71299044.0,5.868571070126389
14128,High income,2022-01-07,859270615.0,70.73,71080462.0,5.850579748929286
14129,High income,2022-01-08,859964251.0,70.78,71017289.0,5.845380026472796
14130,High income,2022-01-09,860365164.0,70.82,71130242.0,5.854677103556803
14131,High income,2022-01-10,861910818.0,70.94,71062325.0,5.8490869060028245
14132,High income,2022-01-11,862820078.0,71.02,71325336.0,5.870735145013224
14133,High income,2022-01-12,863851092.0,71.1,71215816.0,5.861720635595676
14134,High income,2022-01-13,864669793.0,71.17,71285712.0,5.867473723161864
14135,High income,2022-01-14,865507841.0,71.24,71321242.0,5.870398170930359
14136,High income,2022-01-15,865953960.0,71.28,71496316.0,5.884808381136422
14137,High income,2022-01-16,866357135.0,71.31,71655385.0,5.897901231743983
14138,High income,2022-01-17,867053849.0,71.37,71638084.0,5.896477199353249
14139,High income,2022-01-18,867766997.0,71.43,71688186.0,5.900601057560317
14140,High income,2022-01-19,868456232.0,71.48,71850384.0,5.913951453821344
14141,High income,2022-01-20,869200306.0,71.54,71827633.0,5.91207883600032
14142,High income,2022-01-21,869835654.0,71.6,71873018.0,5.915814441459737
14143,High income,2022-01-22,870221394.0,71.63,71992352.0,5.925636733888826
14144,High income,2022-01-23,870598831.0,71.66,72099322.0,5.9344413547105495
14145,High income,2022-01-24,871206908.0,71.71,72065354.0,5.931645473995655
14146,High income,2022-01-25,871891709.0,71.76,71977576.0,5.924420532362587
14147,High income,2022-01-26,872543785.0,71.82,71846286.0,5.913614150501465
14148,High income,2022-01-27,873181373.0,71.87,71739169.0,5.904797430219511
14149,High income,2022-01-28,873857730.0,71.93,71577584.0,5.891497489530736
14150,High income,2022-01-29,874290808.0,71.96,71481838.0,5.883616707767655
14151,High income,2022-01-30,874623768.0,71.99,71359860.0,5.873576789672934
14152,High income,2022-01-31,875051868.0,72.02,71369662.0,5.874383584973435
14153,High income,2022-02-01,875400016.0,72.05,71195862.0,5.860078236756032
14154,Honduras,2021-04-09,2639.0,0.03,52361.0,0.5203322192182565
14155,Honduras,2021-05-15,5687.0,0.06,102851.0,1.0220715623998187
14156,Honduras,2021-05-21,27585.0,0.27,108891.0,1.0820934604552084
14157,Honduras,2021-06-02,56761.0,0.56,264071.0,2.624179245262394
14158,Honduras,2021-06-06,56960.0,0.57,312611.0,3.1065406577803785
14159,Honduras,2021-06-10,56960.0,0.57,333103.0,3.310177865553731
14160,Honduras,2021-06-11,57926.0,0.58,344393.0,3.4223711153956766
14161,Honduras,2021-06-13,57926.0,0.58,363999.0,3.6172037864675266
14162,Honduras,2021-06-16,58000.0,0.58,372859.0,3.705249153482552
14163,Honduras,2021-06-17,58000.0,0.58,381563.0,3.791744286044491
14164,Honduras,2021-06-22,58000.0,0.58,475888.0,4.729089573142943
14165,Honduras,2021-06-24,58125.0,0.58,567785.0,5.642306852215156
14166,Honduras,2021-07-03,58125.0,0.58,787331.0,7.824023347325855
14167,Honduras,2021-07-07,67549.0,0.67,845265.0,8.399736698640584
14168,Honduras,2021-07-09,74493.0,0.74,946246.0,9.403225322404047
14169,Honduras,2021-07-12,79737.0,0.79,1013356.0,10.070124259241336
14170,Honduras,2021-07-19,118991.0,1.18,1236755.0,12.290129557863198
14171,Honduras,2021-07-23,173364.0,1.72,1232312.0,12.24597768815126
14172,Honduras,2021-07-26,194020.0,1.93,1317954.0,13.097036528094918
14173,Honduras,2021-08-03,333273.0,3.31,1479799.0,14.70535508617018
14174,Honduras,2021-08-25,1079698.0,10.73,1615225.0,16.051137464655152
14175,Honduras,2021-08-29,1308136.0,13.0,1460782.0,14.516375543898763
14176,Honduras,2021-09-06,1629331.0,16.19,1267428.0,12.594939438501108
14177,Honduras,2021-09-09,1689501.0,16.79,1258149.0,12.502730300743497
14178,Honduras,2021-09-24,1988868.0,19.76,1218711.0,12.11081910612289
14179,Honduras,2021-10-01,2431066.0,24.16,900125.0,8.94490248130924
14180,Honduras,2021-10-08,2481005.0,24.65,855967.0,8.506086757082434
14181,Honduras,2021-10-15,2537900.0,25.22,983003.0,9.76849434671232
14182,Honduras,2021-10-22,2764643.0,27.47,1076559.0,10.698197772949085
14183,Honduras,2021-11-05,3453221.0,34.32,394064.0,3.915971727698536
14184,Honduras,2021-11-12,3622891.0,36.0,335066.0,3.3296849824217323
14185,Honduras,2021-12-29,4296605.0,42.7,618757.0,6.148836022360741
14186,Honduras,2022-01-07,4349744.0,43.23,666317.0,6.621458782545235
14187,Honduras,2022-01-14,4381943.0,43.55,653007.0,6.489191984015891
14188,Honduras,2022-01-21,4381943.0,43.55,653918.0,6.4982449557259
14189,Hong Kong,2021-02-27,1.0,0.0,13683.0,0.18116460120749922
14190,Hong Kong,2021-02-28,1.0,0.0,20698.0,0.27404406312890583
14191,Hong Kong,2021-03-01,1.0,0.0,27106.0,0.35888677046922995
14192,Hong Kong,2021-03-02,1.0,0.0,40177.0,0.531948416481305
14193,Hong Kong,2021-03-03,3.0,0.0,51841.0,0.6863812096176253
14194,Hong Kong,2021-03-04,3.0,0.0,62230.0,0.8239328460968118
14195,Hong Kong,2021-03-05,3.0,0.0,72368.0,0.958161211736045
14196,Hong Kong,2021-03-06,4.0,0.0,84022.0,1.1124616036436819
14197,Hong Kong,2021-03-07,5.0,0.0,93012.0,1.2314903082300603
14198,Hong Kong,2021-03-08,5.0,0.0,103836.0,1.3748013981569749
14199,Hong Kong,2021-03-09,6.0,0.0,113510.0,1.5028863467852982
14200,Hong Kong,2021-03-10,7.0,0.0,130530.0,1.7282332380044487
14201,Hong Kong,2021-03-11,7.0,0.0,145890.0,1.9316015252621543
14202,Hong Kong,2021-03-12,7.0,0.0,162213.0,2.1477200508420715
14203,Hong Kong,2021-03-13,8.0,0.0,177092.0,2.344719839000106
14204,Hong Kong,2021-03-14,8.0,0.0,190712.0,2.5250503124668997
14205,Hong Kong,2021-03-15,8.0,0.0,206075.0,2.7284583200932104
14206,Hong Kong,2021-03-16,8.0,0.0,229402.0,3.0373106662429827
14207,Hong Kong,2021-03-17,9.0,0.0,254000.0,3.3629912085584155
14208,Hong Kong,2021-03-18,9.0,0.0,276627.0,3.662575468700349
14209,Hong Kong,2021-03-19,9.0,0.0,304231.0,4.028055820358013
14210,Hong Kong,2021-03-20,9.0,0.0,330599.0,4.377171380150408
14211,Hong Kong,2021-03-21,9.0,0.0,354419.0,4.692551106874272
14212,Hong Kong,2021-03-22,52.0,0.0,379588.0,5.025791759347527
14213,Hong Kong,2021-03-23,447.0,0.01,402631.0,5.33088391060269
14214,Hong Kong,2021-03-24,479.0,0.01,412342.0,5.459458743777143
14215,Hong Kong,2021-03-25,507.0,0.01,420506.0,5.567551106874272
14216,Hong Kong,2021-03-26,5705.0,0.08,423827.0,5.61152155492003
14217,Hong Kong,2021-03-27,12013.0,0.16,425251.0,5.630375489884546
14218,Hong Kong,2021-03-28,18552.0,0.25,425347.0,5.631646541679907
14219,Hong Kong,2021-03-29,24605.0,0.33,425912.0,5.639127211100519
14220,Hong Kong,2021-03-30,34395.0,0.46,421527.0,5.581069272322847
14221,Hong Kong,2021-03-31,44043.0,0.58,417012.0,5.521290117572291
14222,Hong Kong,2021-04-01,54098.0,0.72,412180.0,5.457313843872471
14223,Hong Kong,2021-04-02,59816.0,0.79,411605.0,5.449700773223175
14224,Hong Kong,2021-04-03,68940.0,0.91,406106.0,5.376893337570173
14225,Hong Kong,2021-04-04,77195.0,1.02,401680.0,5.318292553754899
14226,Hong Kong,2021-04-05,90261.0,1.2,396713.0,5.252528863467853
14227,Hong Kong,2021-04-06,113311.0,1.5,389380.0,5.155439042474314
14228,Hong Kong,2021-04-07,143766.0,1.9,372255.0,4.9287019383539885
14229,Hong Kong,2021-04-08,170827.0,2.26,358651.0,4.748583306853087
14230,Hong Kong,2021-04-09,201408.0,2.67,342221.0,4.531048088126258
14231,Hong Kong,2021-04-10,231622.0,3.07,328308.0,4.34683825865904
14232,Hong Kong,2021-04-11,255954.0,3.39,322986.0,4.276374324753734
14233,Hong Kong,2021-04-12,280690.0,3.72,316865.0,4.195331532676623
14234,Hong Kong,2021-04-13,303545.0,4.02,311865.0,4.129130918334923
14235,Hong Kong,2021-04-14,318749.0,4.22,313616.0,4.1523143734773855
14236,Hong Kong,2021-04-15,332096.0,4.4,316905.0,4.195861137591357
14237,Hong Kong,2021-04-16,345964.0,4.58,325923.0,4.315260565618049
14238,Hong Kong,2021-04-17,359941.0,4.77,337393.0,4.467124774917911
14239,Hong Kong,2021-04-18,371203.0,4.91,348700.0,4.616830844190234
14240,Hong Kong,2021-04-19,382187.0,5.06,359205.0,4.755918334922148
14241,Hong Kong,2021-04-20,390986.0,5.18,367694.0,4.868313737951488
14242,Hong Kong,2021-04-21,399215.0,5.29,374677.0,4.9607695159411085
14243,Hong Kong,2021-04-22,407373.0,5.39,381911.0,5.056548564770681
14244,Hong Kong,2021-04-23,416158.0,5.51,390573.0,5.171234509056244
14245,Hong Kong,2021-04-24,424817.0,5.62,403443.0,5.3416348903717825
14246,Hong Kong,2021-04-25,432504.0,5.73,410180.0,5.4308335981357905
14247,Hong Kong,2021-04-26,442270.0,5.86,417671.0,5.530015358542528
14248,Hong Kong,2021-04-27,454494.0,6.02,417891.0,5.532928185573562
14249,Hong Kong,2021-04-28,467590.0,6.19,416584.0,5.5156233449846415
14250,Hong Kong,2021-04-29,480504.0,6.36,416511.0,5.514656816015252
14251,Hong Kong,2021-04-30,497468.0,6.59,418854.0,5.545678423895774
14252,Hong Kong,2021-05-01,518029.0,6.86,418372.0,5.539296684673234
14253,Hong Kong,2021-05-02,539797.0,7.15,412354.0,5.459617625251562
14254,Hong Kong,2021-05-03,557730.0,7.38,414211.0,5.484204533418071
14255,Hong Kong,2021-05-04,573082.0,7.59,416690.0,5.517026798008685
14256,Hong Kong,2021-05-05,588198.0,7.79,417234.0,5.524229424849063
14257,Hong Kong,2021-05-06,602842.0,7.98,418387.0,5.539495286516259
14258,Hong Kong,2021-05-07,624007.0,8.26,414366.0,5.486256752462663
14259,Hong Kong,2021-05-08,648943.0,8.59,406584.0,5.38322211630124
14260,Hong Kong,2021-05-09,670221.0,8.87,401247.0,5.312559580552908
14261,Hong Kong,2021-05-10,689365.0,9.13,397846.0,5.267529922677682
14262,Hong Kong,2021-05-11,704652.0,9.33,395782.0,5.240202309077429
14263,Hong Kong,2021-05-12,718774.0,9.52,393327.0,5.207697807435653
14264,Hong Kong,2021-05-13,733250.0,9.71,390153.0,5.165673657451541
14265,Hong Kong,2021-05-14,750557.0,9.94,387521.0,5.13082565406207
14266,Hong Kong,2021-05-15,772286.0,10.23,381695.0,5.053688698231119
14267,Hong Kong,2021-05-16,787219.0,10.42,380658.0,5.039958690816651
14268,Hong Kong,2021-05-17,803896.0,10.64,376558.0,4.985674187056456
14269,Hong Kong,2021-05-18,816747.0,10.81,376897.0,4.990162588708824
14270,Hong Kong,2021-05-19,824171.0,10.91,378216.0,5.007626310772164
14271,Hong Kong,2021-05-20,837196.0,11.08,375949.0,4.977610952229637
14272,Hong Kong,2021-05-21,854030.0,11.31,373125.0,4.940220845249444
14273,Hong Kong,2021-05-22,874822.0,11.58,368191.0,4.874894079017053
14274,Hong Kong,2021-05-23,891850.0,11.81,362970.0,4.805767397521449
14275,Hong Kong,2021-05-24,907581.0,12.02,359887.0,4.764948098718356
14276,Hong Kong,2021-05-25,921522.0,12.2,357065.0,4.7275844719839
14277,Hong Kong,2021-05-26,934388.0,12.37,355410.0,4.705672068636797
14278,Hong Kong,2021-05-27,947759.0,12.55,354812.0,4.697754475161529
14279,Hong Kong,2021-05-28,966558.0,12.8,353212.0,4.676570278572186
14280,Hong Kong,2021-05-29,986643.0,13.06,355583.0,4.70796260989302
14281,Hong Kong,2021-05-30,1004666.0,13.3,354713.0,4.696443702997564
14282,Hong Kong,2021-05-31,1021029.0,13.52,358456.0,4.746001482893761
14283,Hong Kong,2021-06-01,1034743.0,13.7,364591.0,4.827229636691029
14284,Hong Kong,2021-06-02,1047444.0,13.87,371689.0,4.921208028810507
14285,Hong Kong,2021-06-03,1059800.0,14.03,383195.0,5.07354888253363
14286,Hong Kong,2021-06-04,1075607.0,14.24,396532.0,5.250132401228683
14287,Hong Kong,2021-06-05,1094660.0,14.49,408943.0,5.414455566147653
14288,Hong Kong,2021-06-06,1109443.0,14.69,418713.0,5.543811566571337
14289,Hong Kong,2021-06-07,1122160.0,14.86,435430.0,5.765146700561381
14290,Hong Kong,2021-06-08,1132224.0,14.99,451782.0,5.981649189704481
14291,Hong Kong,2021-06-09,1140624.0,15.1,467847.0,6.194351763584366
14292,Hong Kong,2021-06-10,1150773.0,15.24,485781.0,6.431800127105179
