,location,date,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
1982,Austria,2020-11-25,709.0,78.403,4576.0,506.023,,,,
1983,Austria,2020-11-26,705.0,77.96,4461.0,493.306,,,,
1984,Austria,2020-11-27,703.0,77.739,4405.0,487.113,,,,
1985,Austria,2020-11-28,688.0,76.08,4279.0,473.18,,,,
1986,Austria,2020-11-29,691.0,76.412,4251.0,470.084,,,,
1987,Austria,2020-11-30,701.0,77.518,4340.0,479.925,,,,
1988,Austria,2020-12-01,691.0,76.412,4482.0,495.628,,,,
1989,Austria,2020-12-02,674.0,74.532,4245.0,469.42,,,,
1990,Austria,2020-12-03,668.0,73.869,4082.0,451.395,,,,
1991,Austria,2020-12-04,642.0,70.994,3980.0,440.116,,,,
1992,Austria,2020-12-05,646.0,71.436,3877.0,428.726,,,,
1993,Austria,2020-12-06,632.0,69.888,3802.0,420.432,,,,
1994,Austria,2020-12-07,616.0,68.118,3885.0,429.611,,,,
1995,Austria,2020-12-08,609.0,67.344,3917.0,433.149,,,,
1996,Austria,2020-12-09,610.0,67.455,3854.0,426.183,,,,
1997,Austria,2020-12-10,585.0,64.69,3780.0,418.0,,,,
1998,Austria,2020-12-11,572.0,63.253,3651.0,403.734,,,,
1999,Austria,2020-12-12,591.0,65.354,3599.0,397.984,,,,
2000,Austria,2020-12-13,577.0,63.806,3444.0,380.844,,,,
2001,Austria,2020-12-14,594.0,65.686,3479.0,384.714,,,,
2002,Austria,2020-12-15,573.0,63.363,3524.0,389.691,,,,
2003,Austria,2020-12-16,548.0,60.599,3410.0,377.084,,,,
2004,Austria,2020-12-17,530.0,58.608,3220.0,356.074,,,,
2005,Austria,2020-12-18,495.0,54.738,3073.0,339.818,,,,
2006,Austria,2020-12-19,489.0,54.075,2964.0,327.765,,,,
2007,Austria,2020-12-20,475.0,52.526,2887.0,319.25,,,,
2008,Austria,2020-12-21,478.0,52.858,2871.0,317.481,,,,
2009,Austria,2020-12-22,487.0,53.853,2922.0,323.12,,,,
2010,Austria,2020-12-23,472.0,52.195,2775.0,306.865,,,,
2011,Austria,2020-12-24,445.0,49.209,2648.0,292.821,,,,
2012,Austria,2020-12-25,409.0,45.228,2454.0,271.368,,,,
2013,Austria,2020-12-26,431.0,47.661,2455.0,271.479,,,,
2014,Austria,2020-12-27,414.0,45.781,2457.0,271.7,,,,
2015,Austria,2020-12-28,421.0,46.555,2510.0,277.561,,,,
2016,Austria,2020-12-29,411.0,45.449,2527.0,279.44,,,,
2017,Austria,2020-12-30,395.0,43.68,2407.0,266.171,,,,
2018,Austria,2020-12-31,396.0,43.79,2342.0,258.983,,,,
2019,Austria,2021-01-01,385.0,42.574,2243.0,248.035,,,,
2020,Austria,2021-01-02,385.0,42.574,2243.0,248.035,,,,
2021,Austria,2021-01-03,363.0,40.141,2227.0,246.266,,,,
2022,Austria,2021-01-04,368.0,40.694,2321.0,256.661,,,,
2023,Austria,2021-01-05,371.0,41.026,2404.0,265.839,,,,
2024,Austria,2021-01-06,361.0,39.92,2383.0,263.517,,,,
2025,Austria,2021-01-07,373.0,41.247,2354.0,260.31,,,,
2026,Austria,2021-01-08,371.0,41.026,2371.0,262.19,,,,
2027,Austria,2021-01-09,369.0,40.805,2326.0,257.213,,,,
2028,Austria,2021-01-10,372.0,41.136,2246.0,248.367,,,,
2029,Austria,2021-01-11,379.0,41.911,2297.0,254.007,,,,
2030,Austria,2021-01-12,378.0,41.8,2301.0,254.449,,,,
2031,Austria,2021-01-13,354.0,39.146,2179.0,240.958,,,,
2032,Austria,2021-01-14,361.0,39.92,2086.0,230.674,,,,
2033,Austria,2021-01-15,337.0,37.266,2042.0,225.808,,,,
2034,Austria,2021-01-16,342.0,37.819,2010.0,222.27,,,,
2035,Austria,2021-01-17,328.0,36.271,1963.0,217.072,,,,
2036,Austria,2021-01-18,334.0,36.934,2007.0,221.938,,,,
2037,Austria,2021-01-19,332.0,36.713,2061.0,227.909,,,,
2038,Austria,2021-01-20,323.0,35.718,2006.0,221.827,,,,
2039,Austria,2021-01-21,340.0,37.598,1946.0,215.192,,,,
2040,Austria,2021-01-22,331.0,36.603,1917.0,211.985,,,,
2041,Austria,2021-01-23,323.0,35.718,1848.0,204.355,,,,
2042,Austria,2021-01-24,323.0,35.718,1841.0,203.581,,,,
2043,Austria,2021-01-25,321.0,35.497,1869.0,206.678,,,,
2044,Austria,2021-01-26,313.0,34.612,1896.0,209.663,,,,
2045,Austria,2021-01-27,304.0,33.617,1830.0,202.365,,,,
2046,Austria,2021-01-28,304.0,33.617,1782.0,197.057,,,,
2047,Austria,2021-01-29,295.0,32.622,1723.0,190.533,,,,
2048,Austria,2021-01-30,297.0,32.843,1682.0,185.999,,,,
2049,Austria,2021-01-31,297.0,32.843,1684.0,186.22,,,,
2050,Austria,2021-02-01,294.0,32.511,1727.0,190.975,,,,
2051,Austria,2021-02-02,300.0,33.175,1729.0,191.196,,,,
2052,Austria,2021-02-03,303.0,33.506,1686.0,186.441,,,,
2053,Austria,2021-02-04,298.0,32.953,1640.0,181.354,,,,
2054,Austria,2021-02-05,300.0,33.175,1604.0,177.373,,,,
2055,Austria,2021-02-06,300.0,33.175,1589.0,175.715,,,,
2056,Austria,2021-02-07,285.0,31.516,1560.0,172.508,,,,
2057,Austria,2021-02-08,281.0,31.074,1580.0,174.719,,,,
2058,Austria,2021-02-09,279.0,30.852,1597.0,176.599,,,,
2059,Austria,2021-02-10,265.0,29.304,1527.0,168.859,,,,
2060,Austria,2021-02-11,265.0,29.304,1477.0,163.329,,,,
2061,Austria,2021-02-12,263.0,29.083,1414.0,156.363,,,,
2062,Austria,2021-02-13,267.0,29.525,1329.0,146.963,,,,
2063,Austria,2021-02-14,255.0,28.198,1311.0,144.973,,,,
2064,Austria,2021-02-15,258.0,28.53,1362.0,150.613,,,,
2065,Austria,2021-02-16,264.0,29.194,1353.0,149.617,,,,
2066,Austria,2021-02-17,262.0,28.972,1331.0,147.184,,,,
2067,Austria,2021-02-18,264.0,29.194,1291.0,142.761,,,,
2068,Austria,2021-02-19,261.0,28.862,1291.0,142.761,,,,
2069,Austria,2021-02-20,261.0,28.862,1260.0,139.333,,,,
2070,Austria,2021-02-21,254.0,28.088,1272.0,140.66,,,,
2071,Austria,2021-02-22,252.0,27.867,1337.0,147.848,,,,
2072,Austria,2021-02-23,273.0,30.189,1350.0,149.286,,,,
2073,Austria,2021-02-24,255.0,28.198,1319.0,145.858,,,,
2074,Austria,2021-02-25,248.0,27.424,1289.0,142.54,,,,
2075,Austria,2021-02-26,260.0,28.751,1278.0,141.324,,,,
2076,Austria,2021-02-27,260.0,28.751,1248.0,138.006,,,,
2077,Austria,2021-02-28,283.0,31.295,1305.0,144.309,,,,
2078,Austria,2021-03-01,296.0,32.732,1369.0,151.387,,,,
2079,Austria,2021-03-02,301.0,33.285,1425.0,157.579,,,,
2080,Austria,2021-03-03,313.0,34.612,1410.0,155.92,,,,
2081,Austria,2021-03-04,302.0,33.396,1444.0,159.68,,,,
2082,Austria,2021-03-05,325.0,35.939,1439.0,159.127,,,,
2083,Austria,2021-03-06,316.0,34.944,1454.0,160.786,,,,
2084,Austria,2021-03-07,317.0,35.054,1472.0,162.777,,,,
2085,Austria,2021-03-08,333.0,36.824,1559.0,172.397,,,,
2086,Austria,2021-03-09,329.0,36.381,1616.0,178.7,,,,
2087,Austria,2021-03-10,324.0,35.829,1597.0,176.599,,,,
2088,Austria,2021-03-11,342.0,37.819,1584.0,175.162,,,,
2089,Austria,2021-03-12,346.0,38.261,1615.0,178.59,,,,
2090,Austria,2021-03-13,356.0,39.367,1641.0,181.465,,,,
2091,Austria,2021-03-14,352.0,38.925,1674.0,185.114,,,,
2092,Austria,2021-03-15,373.0,41.247,1779.0,196.725,,,,
2093,Austria,2021-03-16,395.0,43.68,1833.0,202.697,,,,
2094,Austria,2021-03-17,396.0,43.79,1845.0,204.024,,,,
2095,Austria,2021-03-18,388.0,42.906,1839.0,203.36,,,,
2096,Austria,2021-03-19,400.0,44.233,1862.0,205.903,,,,
2097,Austria,2021-03-20,393.0,43.459,1831.0,202.475,,,,
2098,Austria,2021-03-21,416.0,46.002,1911.0,211.322,,,,
2099,Austria,2021-03-22,436.0,48.214,2009.0,222.159,,,,
2100,Austria,2021-03-23,438.0,48.435,2052.0,226.914,,,,
2101,Austria,2021-03-24,450.0,49.762,2085.0,230.563,,,,
2102,Austria,2021-03-25,455.0,50.315,2096.0,231.78,,,,
2103,Austria,2021-03-26,471.0,52.084,2164.0,239.299,,,,
2104,Austria,2021-03-27,508.0,56.176,2159.0,238.746,,,,
2105,Austria,2021-03-28,518.0,57.281,2154.0,238.193,,,,
2106,Austria,2021-03-29,537.0,59.382,2247.0,248.478,,,,
2107,Austria,2021-03-30,538.0,59.493,2308.0,255.223,,,,
2108,Austria,2021-03-31,531.0,58.719,2318.0,256.329,,,,
2109,Austria,2021-04-01,534.0,59.051,2299.0,254.228,,,,
2110,Austria,2021-04-02,537.0,59.382,2290.0,253.233,,,,
2111,Austria,2021-04-03,533.0,58.94,2188.0,241.953,,,,
2112,Austria,2021-04-04,562.0,62.147,2233.0,246.929,,,,
2113,Austria,2021-04-05,570.0,63.032,2341.0,258.872,,,,
2114,Austria,2021-04-06,583.0,64.469,2437.0,269.488,,,,
2115,Austria,2021-04-07,583.0,64.469,2460.0,272.031,,,,
2116,Austria,2021-04-08,579.0,64.027,2386.0,263.848,,,,
2117,Austria,2021-04-09,582.0,64.359,2384.0,263.627,,,,
2118,Austria,2021-04-10,584.0,64.58,2318.0,256.329,,,,
2119,Austria,2021-04-11,599.0,66.239,2304.0,254.781,,,,
2120,Austria,2021-04-12,615.0,68.008,2414.0,266.945,,,,
2121,Austria,2021-04-13,596.0,65.907,2348.0,259.646,,,,
2122,Austria,2021-04-14,589.0,65.133,2276.0,251.684,,,,
2123,Austria,2021-04-15,571.0,63.142,2157.0,238.525,,,,
2124,Austria,2021-04-16,560.0,61.926,2110.0,233.328,,,,
2125,Austria,2021-04-17,549.0,60.709,2056.0,227.356,,,,
2126,Austria,2021-04-18,546.0,60.378,2021.0,223.486,,,,
2127,Austria,2021-04-19,568.0,62.811,2122.0,234.655,,,,
2128,Austria,2021-04-20,561.0,62.036,2092.0,231.337,,,,
2129,Austria,2021-04-21,551.0,60.931,1968.0,217.625,,,,
2130,Austria,2021-04-22,521.0,57.613,1924.0,212.76,,,,
2131,Austria,2021-04-23,518.0,57.281,1874.0,207.23,,,,
2132,Austria,2021-04-24,508.0,56.176,1817.0,200.927,,,,
2133,Austria,2021-04-25,521.0,57.613,1800.0,199.047,,,,
2134,Austria,2021-04-26,520.0,57.503,1853.0,204.908,,,,
2135,Austria,2021-04-27,521.0,57.613,1913.0,211.543,,,,
2136,Austria,2021-04-28,519.0,57.392,1789.0,197.831,,,,
2137,Austria,2021-04-29,489.0,54.075,1722.0,190.422,,,,
2138,Austria,2021-04-30,506.0,55.954,1660.0,183.566,,,,
2139,Austria,2021-05-01,482.0,53.3,1563.0,172.839,,,,
2140,Austria,2021-05-02,476.0,52.637,1563.0,172.839,,,,
2141,Austria,2021-05-03,485.0,53.632,1624.0,179.585,,,,
2142,Austria,2021-05-04,463.0,51.199,1618.0,178.921,,,,
2143,Austria,2021-05-05,440.0,48.656,1547.0,171.07,,,,
2144,Austria,2021-05-06,431.0,47.661,1448.0,160.123,,,,
2145,Austria,2021-05-07,422.0,46.666,1381.0,152.714,,,,
2146,Austria,2021-05-08,406.0,44.896,1292.0,142.872,,,,
2147,Austria,2021-05-09,409.0,45.228,1274.0,140.881,,,,
2148,Austria,2021-05-10,385.0,42.574,1248.0,138.006,,,,
2149,Austria,2021-05-11,358.0,39.588,1215.0,134.357,,,,
2150,Austria,2021-05-12,337.0,37.266,1134.0,125.4,,,,
2151,Austria,2021-05-13,316.0,34.944,1011.0,111.798,,,,
2152,Austria,2021-05-14,322.0,35.607,1008.0,111.467,,,,
2153,Austria,2021-05-15,315.0,34.833,943.0,104.279,,,,
2154,Austria,2021-05-16,285.0,31.516,897.0,99.192,,,,
2155,Austria,2021-05-17,290.0,32.069,914.0,101.072,,,,
2156,Austria,2021-05-18,278.0,30.742,878.0,97.091,,,,
2157,Austria,2021-05-19,266.0,29.415,829.0,91.672,,,,
2158,Austria,2021-05-20,249.0,27.535,767.0,84.816,,,,
2159,Austria,2021-05-21,234.0,25.876,697.0,77.076,,,,
2160,Austria,2021-05-22,237.0,26.208,643.0,71.104,,,,
2161,Austria,2021-05-23,237.0,26.208,623.0,68.893,,,,
2162,Austria,2021-05-24,224.0,24.77,592.0,65.464,,,,
2163,Austria,2021-05-25,220.0,24.328,603.0,66.681,,,,
2164,Austria,2021-05-26,198.0,21.895,547.0,60.488,,,,
2165,Austria,2021-05-27,192.0,21.232,510.0,56.397,,,,
2166,Austria,2021-05-28,171.0,18.91,456.0,50.425,,,,
2167,Austria,2021-05-29,163.0,18.025,436.0,48.214,,,,
